Order ID,Date,Product Category,Product,Region,Quantity,SalesAmount,Cost,Profit,ProfitMargin
ORD-44942,2025-02-12,Home Goods,Desks,Asia Pacific,4,2313.71,1416.46,897.26,0.3878
ORD-90228,2025-02-12,Electronics,Tablets,North America,10,14377.34,9207.62,5169.72,0.3596
ORD-31439,2025-02-12,Accessories,Chargers,Asia Pacific,9,681.8,399.21,282.59,0.4145
ORD-88075,2025-02-12,Accessories,Chargers,Middle East & Africa,1,32.33,13.53,18.8,0.5814
ORD-13847,2025-02-12,Home Goods,Chairs,Europe,7,446.74,225.78,220.96,0.4946
ORD-65840,2025-02-13,Accessories,Chargers,Latin America,2,167.52,100.38,67.13,0.4008
ORD-42572,2025-02-13,Home Goods,Sofas,Middle East & Africa,1,461.41,273.02,188.39,0.4083
ORD-36051,2025-02-13,Electronics,Tablets,Middle East & Africa,10,10567.83,6977.74,3590.09,0.3397
ORD-24605,2025-02-13,Electronics,Tablets,Middle East & Africa,3,1388.84,1000.01,388.82,0.28
ORD-41419,2025-02-13,Clothing,Sneakers,North America,5,638.43,238.49,399.93,0.6264
ORD-88832,2025-02-13,Accessories,Headphones,Middle East & Africa,5,99.44,47.61,51.84,0.5213
ORD-26229,2025-02-13,Electronics,Laptops,Europe,1,1878.76,1385.45,493.31,0.2626
ORD-23303,2025-02-13,Electronics,Tablets,Middle East & Africa,9,9087.33,5593.43,3493.91,0.3845
ORD-36565,2025-02-13,Electronics,Laptops,North America,5,8687.17,6235.86,2451.31,0.2822
ORD-75210,2025-02-13,Accessories,Backpacks,Asia Pacific,2,498.28,209.1,289.19,0.5804
ORD-77558,2025-02-13,Clothing,Jeans,North America,1,55.53,19.45,36.08,0.6498
ORD-98830,2025-02-13,Clothing,Jeans,North America,2,240.15,77.77,162.38,0.6762
ORD-25720,2025-02-13,Electronics,Tablets,Middle East & Africa,6,6506.66,4583.09,1923.58,0.2956
ORD-78072,2025-02-14,Accessories,Smartwatches,Latin America,1,62.73,36.5,26.24,0.4182
ORD-68081,2025-02-14,Home Goods,Sofas,Middle East & Africa,5,1129.74,601.56,528.18,0.4675
ORD-27540,2025-02-14,Clothing,Jackets,Middle East & Africa,2,296.31,105.31,191.0,0.6446
ORD-31506,2025-02-14,Electronics,Smartphones,North America,9,6481.12,4989.2,1491.93,0.2302
ORD-93564,2025-02-14,Home Goods,Chairs,Asia Pacific,4,1770.21,906.85,863.36,0.4877
ORD-54933,2025-02-14,Home Goods,Desks,Asia Pacific,2,1380.18,860.65,519.53,0.3764
ORD-49549,2025-02-14,Accessories,Headphones,Asia Pacific,9,2688.8,1243.61,1445.19,0.5375
ORD-87839,2025-02-14,Electronics,Laptops,Latin America,8,12259.5,7601.11,4658.4,0.38
ORD-47258,2025-02-14,Electronics,Laptops,Asia Pacific,4,7936.07,4777.57,3158.5,0.398
ORD-23632,2025-02-14,Home Goods,Sofas,North America,5,3966.14,2211.91,1754.23,0.4423
ORD-87232,2025-02-14,Home Goods,Desks,Asia Pacific,10,4183.86,2179.32,2004.54,0.4791
ORD-78420,2025-02-14,Accessories,Backpacks,North America,1,251.16,148.44,102.72,0.409
ORD-34387,2025-02-14,Clothing,Sneakers,Asia Pacific,2,89.29,33.89,55.4,0.6205
ORD-69621,2025-02-14,Accessories,Backpacks,Europe,4,551.73,312.55,239.18,0.4335
ORD-43310,2025-02-15,Accessories,Chargers,Middle East & Africa,1,243.45,138.58,104.87,0.4308
ORD-16162,2025-02-15,Clothing,Sneakers,Asia Pacific,10,337.41,130.57,206.84,0.613
ORD-67709,2025-02-15,Home Goods,Lamps,Asia Pacific,10,2584.03,1399.08,1184.96,0.4586
ORD-65173,2025-02-15,Clothing,T-Shirts,North America,7,532.55,239.58,292.96,0.5501
ORD-15902,2025-02-15,Clothing,Jackets,Europe,3,159.78,52.04,107.74,0.6743
ORD-94257,2025-02-15,Electronics,Tablets,Asia Pacific,1,996.86,639.41,357.44,0.3586
ORD-57332,2025-02-15,Home Goods,Lamps,Asia Pacific,4,1607.45,1063.66,543.79,0.3383
ORD-14366,2025-02-15,Home Goods,Chairs,Latin America,3,1875.3,1182.96,692.34,0.3692
ORD-90087,2025-02-15,Home Goods,Chairs,Europe,4,2457.7,1591.02,866.69,0.3526
ORD-89113,2025-02-15,Accessories,Backpacks,Asia Pacific,8,161.97,85.41,76.55,0.4727
ORD-86813,2025-02-15,Clothing,T-Shirts,Latin America,8,573.03,243.65,329.38,0.5748
ORD-25483,2025-02-15,Home Goods,Chairs,Asia Pacific,8,5467.8,2945.22,2522.57,0.4614
ORD-48222,2025-02-15,Electronics,Smartphones,Europe,10,7244.45,5275.68,1968.78,0.2718
ORD-82483,2025-02-15,Electronics,Monitors,Latin America,7,6781.56,4908.19,1873.37,0.2762
ORD-80268,2025-02-15,Accessories,Headphones,North America,5,143.07,69.23,73.84,0.5161
ORD-22436,2025-02-15,Electronics,Smartphones,Latin America,7,12962.1,8247.79,4714.31,0.3637
ORD-73491,2025-02-15,Electronics,Monitors,North America,6,4334.25,3306.64,1027.62,0.2371
ORD-76696,2025-02-15,Clothing,Jackets,Middle East & Africa,6,738.0,330.67,407.32,0.5519
ORD-24170,2025-02-16,Home Goods,Desks,Asia Pacific,4,3144.27,1722.3,1421.96,0.4522
ORD-13734,2025-02-16,Accessories,Chargers,Latin America,3,130.89,71.79,59.11,0.4516
ORD-57481,2025-02-16,Electronics,Smartphones,North America,9,14851.46,10301.78,4549.68,0.3063
ORD-41770,2025-02-16,Clothing,Sneakers,Asia Pacific,10,468.25,154.6,313.65,0.6698
ORD-15799,2025-02-16,Clothing,T-Shirts,Europe,7,592.81,248.52,344.29,0.5808
ORD-28496,2025-02-16,Home Goods,Sofas,Asia Pacific,5,1653.57,951.21,702.36,0.4248
ORD-89798,2025-02-16,Accessories,Smartwatches,Europe,1,114.19,51.69,62.5,0.5473
ORD-27407,2025-02-16,Clothing,Sneakers,Europe,5,309.75,105.93,203.81,0.658
ORD-50955,2025-02-16,Clothing,T-Shirts,North America,2,175.47,76.98,98.49,0.5613
ORD-47081,2025-02-17,Electronics,Tablets,Asia Pacific,8,15412.23,10549.65,4862.58,0.3155
ORD-51605,2025-02-17,Electronics,Monitors,North America,2,1076.61,806.03,270.58,0.2513
ORD-91438,2025-02-17,Home Goods,Sofas,Asia Pacific,5,1996.04,1197.83,798.21,0.3999
ORD-85906,2025-02-17,Home Goods,Sofas,Asia Pacific,7,5399.38,2891.64,2507.75,0.4645
ORD-92074,2025-02-17,Accessories,Smartwatches,Asia Pacific,10,2226.86,1151.22,1075.64,0.483
ORD-59071,2025-02-17,Electronics,Smartphones,Middle East & Africa,10,12534.65,9534.22,3000.43,0.2394
ORD-34749,2025-02-17,Home Goods,Sofas,Europe,6,4549.84,2909.13,1640.72,0.3606
ORD-91268,2025-02-17,Home Goods,Chairs,Latin America,8,5268.94,3258.85,2010.09,0.3815
ORD-43405,2025-02-17,Accessories,Backpacks,Middle East & Africa,10,221.5,121.58,99.92,0.4511
ORD-99706,2025-02-17,Clothing,T-Shirts,North America,9,481.15,163.65,317.5,0.6599
ORD-18277,2025-02-17,Home Goods,Chairs,Middle East & Africa,7,3438.08,2366.09,1071.99,0.3118
ORD-26267,2025-02-17,Electronics,Monitors,Middle East & Africa,8,12867.23,9583.09,3284.15,0.2552
ORD-90317,2025-02-17,Electronics,Laptops,Latin America,5,2498.61,1945.57,553.04,0.2213
ORD-96712,2025-02-17,Accessories,Backpacks,Europe,5,902.65,377.75,524.9,0.5815
ORD-88184,2025-02-17,Accessories,Chargers,Asia Pacific,10,2275.33,1003.03,1272.3,0.5592
ORD-25565,2025-02-18,Electronics,Monitors,North America,6,6768.08,5262.04,1506.04,0.2225
ORD-64085,2025-02-18,Home Goods,Sofas,Europe,7,2132.95,1371.2,761.75,0.3571
ORD-71339,2025-02-18,Home Goods,Sofas,Middle East & Africa,6,3406.21,2179.34,1226.87,0.3602
ORD-61106,2025-02-18,Accessories,Chargers,Middle East & Africa,5,109.68,48.5,61.18,0.5578
ORD-38781,2025-02-18,Clothing,Sneakers,North America,8,564.43,277.09,287.33,0.5091
ORD-36788,2025-02-18,Clothing,T-Shirts,Middle East & Africa,6,676.93,206.71,470.23,0.6946
ORD-71379,2025-02-18,Clothing,Jackets,Asia Pacific,1,132.52,54.93,77.59,0.5855
ORD-28778,2025-02-18,Home Goods,Sofas,North America,5,347.14,230.93,116.2,0.3347
ORD-68747,2025-02-18,Clothing,Jackets,Latin America,5,617.35,248.9,368.45,0.5968
ORD-43130,2025-02-18,Home Goods,Desks,Middle East & Africa,5,989.48,560.21,429.27,0.4338
ORD-94905,2025-02-18,Electronics,Tablets,Middle East & Africa,10,6596.93,4457.5,2139.43,0.3243
ORD-42190,2025-02-18,Home Goods,Chairs,Middle East & Africa,3,1487.4,1017.29,470.12,0.3161
ORD-98355,2025-02-19,Electronics,Laptops,Middle East & Africa,1,1673.68,1207.57,466.11,0.2785
ORD-15615,2025-02-19,Electronics,Smartphones,Latin America,9,12179.01,7838.0,4341.01,0.3564
ORD-39932,2025-02-19,Clothing,Jeans,Europe,2,54.73,20.95,33.78,0.6172
ORD-43345,2025-02-19,Home Goods,Lamps,Latin America,3,988.3,495.57,492.73,0.4986
ORD-96465,2025-02-19,Home Goods,Chairs,Latin America,6,2462.26,1482.59,979.67,0.3979
ORD-75884,2025-02-19,Clothing,Sneakers,Asia Pacific,9,526.44,231.82,294.61,0.5596
ORD-74080,2025-02-19,Accessories,Smartwatches,North America,1,142.27,79.53,62.73,0.441
ORD-66116,2025-02-19,Clothing,Jeans,Europe,4,84.31,40.89,43.42,0.515
ORD-51776,2025-02-19,Home Goods,Lamps,Middle East & Africa,10,6111.69,3514.99,2596.7,0.4249
ORD-15399,2025-02-19,Electronics,Tablets,North America,3,1254.97,892.07,362.89,0.2892
ORD-24051,2025-02-19,Accessories,Headphones,Middle East & Africa,10,2622.18,1525.49,1096.68,0.4182
ORD-41833,2025-02-19,Home Goods,Chairs,Middle East & Africa,5,2296.52,1542.8,753.72,0.3282
ORD-60886,2025-02-19,Accessories,Backpacks,Middle East & Africa,2,142.18,82.05,60.13,0.4229
ORD-34039,2025-02-20,Home Goods,Sofas,Asia Pacific,9,4337.9,2774.97,1562.94,0.3603
ORD-30586,2025-02-20,Accessories,Smartwatches,Europe,4,516.57,226.68,289.88,0.5612
ORD-42805,2025-02-20,Accessories,Headphones,Latin America,4,979.6,437.42,542.19,0.5535
ORD-81512,2025-02-20,Electronics,Tablets,Latin America,8,4732.46,3029.7,1702.76,0.3598
ORD-27179,2025-02-20,Home Goods,Desks,Middle East & Africa,1,461.83,294.45,167.38,0.3624
ORD-92950,2025-02-20,Accessories,Headphones,Asia Pacific,2,66.72,38.55,28.16,0.4221
ORD-32392,2025-02-20,Accessories,Backpacks,Europe,3,266.73,116.63,150.1,0.5627
ORD-50801,2025-02-20,Accessories,Chargers,Europe,9,647.52,320.02,327.5,0.5058
ORD-12246,2025-02-20,Electronics,Smartphones,Asia Pacific,6,9313.72,6708.85,2604.86,0.2797
ORD-61149,2025-02-20,Electronics,Monitors,Middle East & Africa,10,16756.41,11555.86,5200.54,0.3104
ORD-49699,2025-02-20,Home Goods,Sofas,Asia Pacific,7,1935.22,1036.76,898.45,0.4643
ORD-30399,2025-02-21,Accessories,Headphones,Middle East & Africa,10,1207.3,530.94,676.36,0.5602
ORD-55009,2025-02-21,Home Goods,Sofas,Asia Pacific,7,4722.09,3220.69,1501.4,0.318
ORD-80456,2025-02-21,Clothing,Jeans,Latin America,3,257.2,91.53,165.67,0.6441
ORD-72762,2025-02-21,Home Goods,Chairs,North America,8,5138.72,3377.74,1760.98,0.3427
ORD-24110,2025-02-21,Accessories,Headphones,Asia Pacific,6,1243.42,521.04,722.38,0.581
ORD-77917,2025-02-21,Accessories,Backpacks,Asia Pacific,6,1783.44,898.76,884.67,0.4961
ORD-48131,2025-02-21,Electronics,Smartphones,Asia Pacific,4,5978.84,4094.12,1884.72,0.3152
ORD-69476,2025-02-21,Electronics,Tablets,Latin America,7,7991.2,5865.02,2126.18,0.2661
ORD-45663,2025-02-21,Clothing,Jeans,North America,4,430.1,164.71,265.39,0.617
ORD-46630,2025-02-21,Home Goods,Desks,North America,2,570.6,326.8,243.8,0.4273
ORD-66130,2025-02-21,Home Goods,Desks,Middle East & Africa,10,722.92,473.75,249.17,0.3447
ORD-52711,2025-02-21,Home Goods,Lamps,North America,8,2689.0,1389.49,1299.51,0.4833
ORD-19656,2025-02-22,Clothing,T-Shirts,Europe,1,27.97,9.45,18.51,0.6619
ORD-18127,2025-02-22,Clothing,Jackets,Middle East & Africa,2,179.39,74.73,104.66,0.5834
ORD-95104,2025-02-22,Accessories,Smartwatches,North America,6,515.97,225.59,290.38,0.5628
ORD-75125,2025-02-22,Accessories,Smartwatches,Middle East & Africa,6,522.61,253.84,268.76,0.5143
ORD-82861,2025-02-22,Home Goods,Desks,Latin America,8,5943.77,3007.97,2935.8,0.4939
ORD-76212,2025-02-22,Clothing,T-Shirts,North America,9,657.58,238.83,418.75,0.6368
ORD-25879,2025-02-22,Home Goods,Lamps,North America,7,4665.66,2828.64,1837.01,0.3937
ORD-23789,2025-02-22,Electronics,Smartphones,Latin America,9,12143.74,8272.05,3871.7,0.3188
ORD-31024,2025-02-22,Clothing,Jackets,Latin America,5,180.55,85.13,95.42,0.5285
ORD-74287,2025-02-22,Home Goods,Lamps,Latin America,2,342.01,212.15,129.86,0.3797
ORD-77766,2025-02-22,Clothing,Jeans,Asia Pacific,3,359.95,155.41,204.54,0.5683
ORD-99504,2025-02-22,Clothing,Jeans,Asia Pacific,8,615.3,225.44,389.86,0.6336
ORD-85446,2025-02-22,Accessories,Smartwatches,Asia Pacific,8,2132.31,931.11,1201.21,0.5633
ORD-22288,2025-02-22,Accessories,Headphones,Europe,9,554.69,271.85,282.83,0.5099
ORD-87113,2025-02-23,Clothing,Sneakers,Latin America,9,1143.36,502.89,640.47,0.5602
ORD-19480,2025-02-23,Accessories,Backpacks,North America,9,1193.3,620.97,572.33,0.4796
ORD-51714,2025-02-23,Home Goods,Desks,Asia Pacific,6,1362.23,798.7,563.53,0.4137
ORD-12727,2025-02-23,Accessories,Headphones,North America,8,1655.89,856.18,799.7,0.4829
ORD-26482,2025-02-23,Electronics,Laptops,Middle East & Africa,4,2076.69,1485.83,590.86,0.2845
ORD-49747,2025-02-23,Electronics,Smartphones,Europe,8,5877.39,3986.6,1890.79,0.3217
ORD-72102,2025-02-23,Electronics,Laptops,Middle East & Africa,3,3592.87,2389.27,1203.6,0.335
ORD-98281,2025-02-23,Electronics,Laptops,Asia Pacific,4,7641.84,5588.48,2053.36,0.2687
ORD-36363,2025-02-23,Accessories,Headphones,Latin America,8,1085.38,486.56,598.82,0.5517
ORD-90281,2025-02-23,Electronics,Smartphones,Europe,8,8867.74,5640.6,3227.14,0.3639
ORD-61525,2025-02-24,Accessories,Smartwatches,Asia Pacific,7,1846.98,1104.22,742.76,0.4021
ORD-62390,2025-02-24,Home Goods,Desks,Latin America,1,635.12,403.68,231.44,0.3644
ORD-73299,2025-02-24,Accessories,Backpacks,Europe,6,1608.12,826.54,781.58,0.486
ORD-59470,2025-02-24,Electronics,Tablets,North America,6,4756.34,3700.78,1055.56,0.2219
ORD-89645,2025-02-24,Accessories,Headphones,Latin America,10,2577.95,1184.98,1392.97,0.5403
ORD-21996,2025-02-24,Home Goods,Lamps,North America,1,314.23,205.76,108.47,0.3452
ORD-31856,2025-02-24,Home Goods,Sofas,Europe,5,3117.41,1890.42,1227.0,0.3936
ORD-48745,2025-02-24,Accessories,Smartwatches,North America,4,111.49,57.87,53.62,0.481
ORD-60290,2025-02-24,Electronics,Laptops,Latin America,9,17022.17,10937.0,6085.16,0.3575
ORD-18633,2025-02-25,Electronics,Laptops,Asia Pacific,1,523.82,366.12,157.7,0.3011
ORD-33674,2025-02-25,Accessories,Chargers,Latin America,10,1512.34,649.2,863.15,0.5707
ORD-48927,2025-02-25,Electronics,Tablets,Asia Pacific,1,487.16,358.09,129.07,0.2649
ORD-43385,2025-02-25,Electronics,Laptops,Latin America,4,4553.05,3153.13,1399.92,0.3075
ORD-30243,2025-02-25,Clothing,T-Shirts,Latin America,3,143.55,46.83,96.72,0.6738
ORD-18760,2025-02-25,Accessories,Smartwatches,Asia Pacific,6,401.96,170.44,231.52,0.576
ORD-14157,2025-02-25,Electronics,Smartphones,Middle East & Africa,2,3011.43,2231.07,780.36,0.2591
ORD-26339,2025-02-25,Home Goods,Chairs,Europe,4,838.19,478.24,359.95,0.4294
ORD-50241,2025-02-25,Home Goods,Desks,North America,4,2787.08,1798.89,988.18,0.3546
ORD-95787,2025-02-25,Electronics,Monitors,Middle East & Africa,5,6390.82,5050.77,1340.05,0.2097
ORD-93155,2025-02-25,Clothing,Sneakers,Middle East & Africa,5,613.15,205.38,407.77,0.665
ORD-96795,2025-02-25,Home Goods,Lamps,Middle East & Africa,5,974.22,553.05,421.18,0.4323
ORD-47383,2025-02-25,Clothing,Sneakers,Europe,2,227.37,70.5,156.87,0.6899
ORD-97315,2025-02-26,Home Goods,Desks,Middle East & Africa,9,7102.21,4519.58,2582.62,0.3636
ORD-52644,2025-02-26,Clothing,Jeans,Latin America,9,1286.72,405.56,881.16,0.6848
ORD-12018,2025-02-26,Electronics,Monitors,North America,2,2938.44,1771.22,1167.23,0.3972
ORD-16690,2025-02-26,Clothing,Sneakers,Asia Pacific,2,267.41,84.87,182.54,0.6826
ORD-72671,2025-02-26,Home Goods,Desks,Asia Pacific,7,2062.21,1424.62,637.59,0.3092
ORD-11449,2025-02-26,Home Goods,Desks,Middle East & Africa,5,1068.69,745.58,323.11,0.3023
ORD-67733,2025-02-26,Clothing,T-Shirts,North America,9,1333.46,469.76,863.7,0.6477
ORD-79877,2025-02-26,Accessories,Smartwatches,Europe,3,127.06,54.8,72.26,0.5687
ORD-52363,2025-02-26,Home Goods,Lamps,Middle East & Africa,5,1356.95,774.07,582.88,0.4295
ORD-95685,2025-02-26,Electronics,Monitors,Asia Pacific,9,4614.36,2968.31,1646.05,0.3567
ORD-74762,2025-02-26,Clothing,Sneakers,North America,5,464.49,218.06,246.43,0.5305
ORD-56815,2025-02-27,Accessories,Headphones,North America,5,401.23,182.15,219.07,0.546
ORD-98086,2025-02-27,Electronics,Smartphones,North America,4,6091.91,3716.32,2375.59,0.39
ORD-35491,2025-02-27,Home Goods,Desks,North America,3,153.7,80.46,73.25,0.4765
ORD-16198,2025-02-27,Home Goods,Sofas,Latin America,4,390.63,209.79,180.83,0.4629
ORD-65447,2025-02-27,Home Goods,Chairs,Europe,4,1592.49,1049.93,542.56,0.3407
ORD-19871,2025-02-27,Clothing,Jeans,Middle East & Africa,4,275.28,92.43,182.85,0.6642
ORD-32217,2025-02-27,Clothing,Jackets,Latin America,2,282.33,105.57,176.76,0.6261
ORD-37115,2025-02-27,Home Goods,Chairs,Europe,4,692.81,366.3,326.51,0.4713
ORD-70008,2025-02-27,Electronics,Smartphones,Asia Pacific,9,11703.32,7343.28,4360.04,0.3725
ORD-59024,2025-02-27,Home Goods,Lamps,Asia Pacific,10,1233.65,745.16,488.49,0.396
ORD-74769,2025-02-27,Accessories,Headphones,Latin America,10,1673.74,902.52,771.22,0.4608
ORD-44909,2025-02-27,Accessories,Smartwatches,Middle East & Africa,8,1394.65,633.83,760.82,0.5455
ORD-77781,2025-02-27,Accessories,Backpacks,North America,3,151.98,63.88,88.1,0.5797
ORD-31314,2025-02-27,Accessories,Backpacks,Middle East & Africa,8,1466.99,790.7,676.29,0.461
ORD-45805,2025-02-27,Accessories,Chargers,Middle East & Africa,9,1729.46,789.12,940.34,0.5437
ORD-30538,2025-02-27,Home Goods,Lamps,Middle East & Africa,2,1235.25,753.58,481.67,0.3899
ORD-23358,2025-02-27,Home Goods,Desks,Latin America,7,3186.45,1966.22,1220.23,0.3829
ORD-21747,2025-02-27,Electronics,Monitors,Middle East & Africa,2,3563.72,2767.06,796.66,0.2235
ORD-75621,2025-02-27,Home Goods,Chairs,Europe,5,3076.7,2151.19,925.5,0.3008
ORD-83727,2025-02-28,Accessories,Headphones,North America,2,576.73,291.21,285.51,0.4951
ORD-57825,2025-02-28,Electronics,Laptops,Europe,3,2931.01,2270.25,660.76,0.2254
ORD-84280,2025-02-28,Clothing,Jackets,North America,1,29.1,13.14,15.96,0.5486
ORD-36874,2025-02-28,Accessories,Smartwatches,Asia Pacific,10,2460.98,1127.74,1333.24,0.5418
ORD-61711,2025-02-28,Accessories,Backpacks,Europe,5,521.81,280.69,241.12,0.4621
ORD-64801,2025-02-28,Clothing,T-Shirts,North America,10,931.6,454.0,477.6,0.5127
ORD-86135,2025-02-28,Electronics,Smartphones,Asia Pacific,6,11007.29,8053.86,2953.43,0.2683
ORD-79563,2025-02-28,Accessories,Smartwatches,Middle East & Africa,7,1826.81,881.76,945.05,0.5173
ORD-36411,2025-02-28,Accessories,Smartwatches,Latin America,7,1079.12,561.04,518.08,0.4801
ORD-56712,2025-02-28,Home Goods,Desks,Asia Pacific,1,349.45,221.13,128.32,0.3672
ORD-68397,2025-02-28,Electronics,Tablets,Middle East & Africa,8,11367.02,8156.34,3210.68,0.2825
ORD-38315,2025-02-28,Electronics,Tablets,Europe,1,1026.22,670.6,355.62,0.3465
ORD-10339,2025-02-28,Accessories,Backpacks,Latin America,7,1031.54,437.15,594.39,0.5762
ORD-81416,2025-02-28,Clothing,Sneakers,Europe,6,869.95,285.21,584.74,0.6722
ORD-51083,2025-02-28,Clothing,Jackets,North America,8,975.54,362.63,612.91,0.6283
ORD-22629,2025-02-28,Accessories,Headphones,Middle East & Africa,8,1357.18,657.97,699.21,0.5152
ORD-26733,2025-02-28,Electronics,Monitors,Europe,1,1604.93,1030.31,574.62,0.358
ORD-20234,2025-02-28,Clothing,T-Shirts,North America,7,736.74,345.18,391.56,0.5315
ORD-86391,2025-03-01,Accessories,Chargers,Asia Pacific,3,569.23,268.06,301.17,0.5291
ORD-79560,2025-03-01,Accessories,Backpacks,Latin America,7,1006.77,444.23,562.54,0.5588
ORD-31620,2025-03-01,Home Goods,Chairs,Latin America,5,2279.78,1508.31,771.47,0.3384
ORD-31906,2025-03-01,Electronics,Laptops,Europe,8,12908.14,8951.58,3956.57,0.3065
ORD-86035,2025-03-01,Accessories,Headphones,Middle East & Africa,4,744.13,446.24,297.89,0.4003
ORD-84782,2025-03-01,Clothing,Jackets,Middle East & Africa,9,825.09,367.64,457.45,0.5544
ORD-30115,2025-03-01,Accessories,Chargers,Asia Pacific,9,1324.33,634.76,689.57,0.5207
ORD-20669,2025-03-01,Electronics,Smartphones,North America,7,2228.13,1619.23,608.9,0.2733
ORD-98939,2025-03-01,Electronics,Smartphones,Latin America,10,8653.63,5287.69,3365.95,0.389
ORD-61052,2025-03-01,Electronics,Tablets,Asia Pacific,3,1489.31,1079.83,409.48,0.2749
ORD-81799,2025-03-01,Home Goods,Desks,Asia Pacific,5,353.73,183.43,170.3,0.4814
ORD-35074,2025-03-01,Electronics,Smartphones,Asia Pacific,9,15022.1,9981.22,5040.89,0.3356
ORD-64913,2025-03-01,Electronics,Tablets,Middle East & Africa,4,4186.83,2903.6,1283.23,0.3065
ORD-42970,2025-03-01,Accessories,Headphones,Europe,5,920.27,400.05,520.22,0.5653
ORD-37934,2025-03-01,Electronics,Monitors,Asia Pacific,5,6222.54,4329.15,1893.39,0.3043
ORD-18639,2025-03-02,Clothing,Sneakers,Europe,8,478.34,152.25,326.08,0.6817
ORD-49465,2025-03-02,Electronics,Monitors,North America,8,9790.51,6695.25,3095.26,0.3161
ORD-82772,2025-03-02,Home Goods,Desks,Middle East & Africa,10,5595.1,2985.56,2609.55,0.4664
ORD-40599,2025-03-02,Accessories,Backpacks,Asia Pacific,8,1232.03,507.01,725.02,0.5885
ORD-67610,2025-03-02,Clothing,Jeans,Asia Pacific,2,97.47,34.89,62.59,0.6421
ORD-68659,2025-03-02,Accessories,Headphones,Latin America,4,488.21,229.72,258.49,0.5295
ORD-62465,2025-03-02,Accessories,Backpacks,Middle East & Africa,4,876.55,479.14,397.41,0.4534
ORD-28889,2025-03-02,Clothing,T-Shirts,Asia Pacific,7,485.83,237.12,248.71,0.5119
ORD-72067,2025-03-02,Electronics,Monitors,Asia Pacific,6,2312.59,1693.94,618.65,0.2675
ORD-42025,2025-03-02,Accessories,Backpacks,Europe,9,405.69,170.64,235.05,0.5794
ORD-40602,2025-03-02,Accessories,Chargers,Middle East & Africa,1,288.1,141.78,146.32,0.5079
ORD-79330,2025-03-02,Accessories,Chargers,Europe,9,1563.99,793.01,770.99,0.493
ORD-59642,2025-03-02,Clothing,Sneakers,Latin America,7,695.37,290.09,405.28,0.5828
ORD-38448,2025-03-03,Electronics,Tablets,Latin America,4,3270.89,2280.49,990.4,0.3028
ORD-63683,2025-03-03,Home Goods,Desks,North America,8,1175.37,786.5,388.87,0.3309
ORD-59541,2025-03-03,Accessories,Headphones,Middle East & Africa,5,422.5,226.46,196.04,0.464
ORD-84971,2025-03-03,Clothing,Sneakers,North America,5,618.45,185.87,432.59,0.6995
ORD-34105,2025-03-03,Electronics,Monitors,Asia Pacific,10,4424.54,3530.72,893.82,0.202
ORD-63071,2025-03-03,Accessories,Headphones,North America,9,2316.56,1100.31,1216.25,0.525
ORD-47733,2025-03-03,Clothing,Sneakers,Latin America,8,576.44,190.67,385.77,0.6692
ORD-45617,2025-03-03,Clothing,T-Shirts,North America,10,1252.42,483.01,769.41,0.6143
